nomor,nama_akun,tanggal_komentar,komentar
2487,@Gunawan-gs7jv,2023-09-15T12:03:12Z,Nah kalau ini bener di sita jangan kaya al zaitun bukan jaringan narkoba kok di blokir  regnya
2488,@nurdeyanti3922,2023-09-13T05:25:23Z,Siapa pendukung belakang ini yg dihukum mati
2489,@user-vi4sn5cy5r,2023-09-16T03:00:20Z,itu aset2 dan uang buat siapa wkwk
2490,@Reskylia503,2023-09-18T07:45:59Z,"Alhamdulillah ya ALLAH,salam sehat para Pejabat ,Bpk2 P0LISI yang terkait ,buru terus Orang2 yang meruksak masa depan,Bangsa dan Negara,selamat Pak Kompak Selalu."
2491,@user-mm6pq4ww6m,2023-09-17T15:50:11Z,Jakarta itu banyak orang jual anak pelacuran bekingan kepolisian  notel ya maxwel manga besar
2492,@nurulnurul3198,2023-09-17T02:58:58Z,Hrs dihukum mati bandar narkoba nya
2493,@andresipayung7880,2023-09-15T01:22:42Z,pengalihan lg aja
2494,@suratinsuratin8223,2023-09-18T12:51:07Z,Aduh lupa aku lha kelanjutanya bpk TM dulu bgmn ?
2495,@jenisunandarjeni9424,2023-09-16T14:06:16Z,selalu anggota😂
2496,@pieternenang3254,2023-09-13T02:12:09Z,KORUPTOR &amp; BANDAR NARKOBA TEMBAK MATI. Jngn tunggu proses hukum yg aneh2..
2497,@deniskynsagarra212,2023-09-15T14:19:29Z,Itu yg di jadikan tumballl wkwkwkwkwkwk mafia nya ketawa ketiwi sama oknum pejabat dan kepolisian wkwkwkwk 😂😂😂😂 kita di preng dan dikadalin
2498,@SahabatNOAH88,2023-09-16T03:24:33Z,WahhWahhh Luar Biasa.
2499,@user-vb3wx1fz6b,2023-09-18T05:24:18Z,Waw.   Saya mohon jgn beri ruang orang 2 narcoba........jadi apa negara ini .....klau dipimpin orang 2 jaringan Narkoba..........hukum mati aja.......
2500,@lieshandriani7451,2023-09-19T11:12:16Z,Dimiskinkan. Di rrt hukum mati lo
2501,@surunudinsurunudin9247,2023-09-17T10:41:26Z,KALAU BUKA BUKA2AN BIASANYA ADA BEKINGANNYA... BIASA SAMBO  TEDY MINARKOBA...
2502,@man-bi3zn,2023-09-13T03:45:07Z,Terus berbenah dan berkarya..selamatkan generasi muda kalau bukan polri siapa lagi
2503,@happytblessed,2023-09-13T03:23:25Z,yg ditangkap yg kemeja motif burberry hitam koq mukanya MIRIP BANGET sama ANTON MEDAN ya?? Jgn² memang ANAK dr anton Medan??
2504,@MUsmanFitriadi,2023-09-13T02:25:40Z,Hukum mati
2505,@Tunkor123,2023-09-13T03:47:07Z,Korupsi jg d sita asetnya smpai miskin
2506,@andiphone785,2023-09-16T04:35:25Z,Alah ujung-ujungnya polisi juga tuu orang dalamnya taulah di Konoha ini banyak kali tikus nya dan pkinya kalo kasusnya kayak gini cepat kali tapi kalo kasus Rempang ditutup-tutupi apa kayak gitu gak guna ada polisi dan presidennya samasama kotor dan rakus kekuasaan
2507,@trigiono6842,2023-09-15T16:03:07Z,Sekolahin aja beres...
2508,@pitoyokediri1622,2023-09-14T06:41:22Z,Terbesar 10t<br>yg loloss dri operasii bisa senilaai puluhaan T lg bahkan bisa ratusan T... Jatim jateng jabar banyak loss narkobaa
2509,@alzain6906,2023-09-18T04:02:43Z,"Tu lebih baik uang sitaan pergunakan buat beli alat tempur Alustista moderen biar NKRI ga di remehkan negara luar,uang sitaan2,korusi,narkoba para oknum penghiyanat NKRI,lebih baik di gunakan buat beli Alat-alat. Perang Alustista canggih,jangan di bagi2 di bikin bonus ke para pejabat,ga barokah bro,"
2510,@kepongbali4851,2023-09-13T00:10:08Z,Selagi masih ada Narkoba internasional. .<br><br>Di situ juga masih ada oknum Yg Bermain
2511,@wijitaruno9761,2023-09-13T11:32:23Z,"hukum mati semua,,,kurangin manusia x busuk"
2512,@SitiAminah-rn9bc,2023-09-13T00:35:42Z,Ini beneran atau hanya sekedar politik pura2 semata ada udang di balik batu
2513,@ahmadfikri7342,2023-09-16T07:13:43Z,CAAIIIIIRRRRRRR 🤣<br>SEKILO AJA BANYAK DUITNYA <br>APALAGI 10T<br>Pura2 ga tau aja dah 🤣🤣
2514,@muhajirse2253,2023-09-12T22:50:22Z,"maaf klw hukum masi seperti yg lalu&quot;&quot; sda pasti mereka atw bndar&quot;&quot;, pengedar and pengguna masi maw berbuat berikn hukuman yg bisa memutuskn mata rantai peredarn narkoba yani hukuman MAAATIII gk terkecuali baik bandar, pengedar maupun pengguna knp demikian sama halnya ada pasar sda pasti ada penjual and pembeli mhon beri hukumn MAATIII"
2515,@arbytaufik5944,2023-09-13T02:57:18Z,Narcos versi indonesia
2516,@sugengriyantochannel4312,2023-09-16T15:18:08Z,Koruptor juga di sita asetnya
2517,@solihinsolihin8629,2023-09-17T10:34:58Z,DPR harus secepatnya mensahkan UzU perampasan aset
2518,@sebujurbangkai01,2023-09-13T02:42:51Z,Lumayan barang bukti banyak bisa di tukar dengan tawas tu
2519,@ForHumanity89,2023-09-18T08:27:42Z,"Pejabat yg terlibat harus di hukum mati, pengkhianat rakyat dan merusak instansi negara"
2520,@neroclaudius6524,2023-09-13T05:45:27Z,"Mantapp 10,5 trilliun aset nya disita lalu digunakan untuk apa dana sebesar itu kedepannya pak?"
2521,@sugenghalianto6462,2023-09-18T09:28:39Z,Gk ad pemasok gk bakalan anak kampung jd kurir/ pengedar klo gk ad kucuran dari atas
2522,@pintauli1995,2023-09-17T07:40:24Z,Hukum mati aj
2523,@acenyukido7729,2023-09-13T11:41:04Z,Barut ooohhh Barutttt.... smg dberantassss habisssss.... ❤❤❤❤❤ smg tdk ad lg cra  pencucian uang lewat daerah2 kecil dgn cra mndketi pribumi....
2524,@sunartosunarto7650,2023-09-13T15:17:21Z,Hukum mati ga boleh damai demi generasi muda  dan bangsa Indonesia.
2525,@Buitenzorg1482,2023-09-14T11:19:05Z,Ini yang menata Narkoba sampai rapih itu siapa dun ?<br>Jangan bilang dari negara untuk negara ✌️ <br>Berantas mafia mafia zhalim yg melindungi hingga mudah sekali narkoba masuk ke negeri Indonesia .<br><br>Mafia kelas kakap nih whale&#39;s nya Indonesia? (Siapa)
2526,@bundadsw6173,2023-09-15T18:53:12Z,Wow....fantastis sangat luar biasa 👍👍👍
2527,@adiraazzahara5814,2023-09-15T10:11:33Z,melindungi pengedar narkoba sehingga bersni berbuat
2528,@ManinBots,2023-09-19T18:58:03Z,❤❤❤❤pasti adh komentar bocil2 baru lahir &quot;nangkap bandar narkoba bisa nangkap korupsi ko gabisa&quot;
2529,@novaalivasha5381,2023-09-13T09:19:08Z,"ALHAMDULILLAH...<br>MANTAP PAK POLISI<br>prestasi yg sangat luar biasa<br>tidak pandang bulu<br>sikat habis sindikat perusak bangsa, pengungkapan yang sangat luar biasa, <br>POLRI, Kepolisian terbaik, terhebat disuluruh kepolisian dunia...<br>ungkap tuntas jaringan narkoba jaringan internasional<br>LUAR BIASA"
2530,@kasminsh5473,2023-09-17T20:47:49Z,"Pk kapolri ttp komitmen ekornya terbukti melanggar kepalanya diatas dipotong artinya di pecat sj. Ganti yg baru, termasuk aggt yg terlibat pecat semua, jgn takut smg alloh memudahkan amiin"
2531,@ardiansyah6675,2023-09-13T00:31:44Z,Semoga aset2nya dikembalikan ke negara &amp; barang bukti dimusnah semua jgn dijual belikan lagi.
2532,@haeruddinhs9967,2023-09-19T12:58:59Z,Inilah upaya komunis untuk merusak moral anak bangsa agar bisa menguasai kekayaan alam Indonesia dan yakinlah bahwa yg terjaring itu haxa sebahagian kecil
2533,@armaidilintau1650,2023-09-18T03:27:11Z,Buron atau di buron kan
2534,@albialbilutfifahri2975,2023-09-13T01:19:44Z,Segera dilanjutkan hukuman mati
2535,@FachrieEtramaDiRaizel,2023-09-13T00:09:55Z,Halahhhhhh<br>Yang terungkap cuma 10t<br>Paling yang ga terungkap sejumlah yang bisa lunasin hutang negara
2536,@eliyah8953,2023-09-13T01:20:31Z,Dah langsung gantung aja ga usah lama lama
2537,@rekananrekanan5445,2023-09-16T04:03:31Z,"Yo ada pjabat yg mlindungi pasti aja kuaya ruaya dn jy a,coba rakyat yg jual ws remok dikploki🙄🙄"
2538,@hermanfauzi2082,2023-09-12T23:51:56Z,Bravo polri
2539,@rembank7687,2023-09-15T14:53:25Z,asetnya masuk kmn?
2540,@jonipal2846,2023-09-13T08:52:00Z,"Para penegak hukum........hukum mati aja yang pantas buat mereka, kalo tdk jaringannya akan tetap berkeliaran dan tumbuh terus."
2541,@dikalahlamaa901,2023-10-03T16:46:27Z,Biadap kubu biarin sama miskin
2542,@BenjosKoi,2023-09-16T13:57:18Z,Jangan hanya narkoba.. Korupsi harus di brantas jg hukuman mati buat koruptor.. Baru negeri ini merdeka dari penjajahan dalam negeri
2543,@KanangSaepulloh-cr4yz,2023-09-17T17:33:35Z,"MANTAP PAK POLRI,TAU RASA TUH YANG SUKA MAKE PASTI NGERERASAIN SAKAW NYA GMNA HAHA"
2544,@yongkad2nd,2023-09-16T09:58:28Z,Hihihi... bt apan narkoba yg kelola ORDE DUNGU sndri... ungkap dong IJASAH PALSUNYA FIRAUN ... KAN dongo ape takut... CEMEN
2545,@dedimiswar9705,2023-09-13T07:47:31Z,Bukkk... polisi ada gk tersangkanya.??????
2546,@lesehankakilima,2023-09-12T22:55:08Z,hukum mati semua pak ... perusak generasi.<br>jgn sampai barbuk malah dibisniskan lagi sama oknum oknum.
2547,@melliadestriyani704,2023-09-13T05:55:06Z,"Pelaku nya siapa ? Apakah dalang atau otak nya udh tertangkap ? <br>Ayo buka identitas si pelaku,biar rakyat tau pelaku ini kurir nya apa otak nya"
2548,@yudhawardaya6862,2023-09-18T05:55:08Z,Jangan bandar narkoba aj pak di miskinkan. Para Koruptor juga pak hrus di miskinkan  . Itu lebih parah menyengsarakan rakyat
2549,@muhammadiqbalputra3395,2023-09-17T15:09:02Z,barang buktinya harap di musnahkan semua yaa😊😊😊
2550,@hermanarifin2094,2023-09-16T08:51:06Z,Selamat buat polri sudah membongkar gembobg narkoba tapi saya mau tanya uang dn aset yang yg di sita selama ini tidak jelas di kemanakan.. ..
2551,@user-bs8rm2wz2s,2023-09-13T05:10:24Z,semoga kasus ini ditindak lanjuti sampai tuntas bukan hanya sebagai pemanis berita semata
2552,@jackrantung6790,2023-09-13T08:16:15Z,Mantap polri
2553,@syarlidwi6801,2023-09-19T03:11:18Z,"Usut tuntas dong pak Kapolri ,,,bila ada anggota polri yg terlibat ,,hukuman mati lah pantas utk mereka ,,,alasan ,mereka mengerti hukum ,,merusak generasi muda utk jangka panjang ,,menghianati institusi,,,dan merugikan bagi bangsa ini ,"
2554,@Madya2201,2023-09-13T11:50:18Z,Habis Fredi Budiman terbitlah Fredi Pratama 😅
2555,@mochammadyunus4686,2023-09-22T02:53:41Z,"Susah payah bongkar gembong narkoba di uangkan Rp 10 triliun,hukuman mati  termasuk anak buah"
2556,@adeyaniyuningsih3890,2023-09-12T23:12:52Z,Mau dijadikan apa negeri ini.....
2557,@patmijasmo1393,2023-09-18T00:07:47Z,Aku bangga bpk polisi maju terus bpk
2558,@samsungmega6333,2023-09-16T13:46:27Z,YOKOPO LEK DIUDEK 1 KG AN SABU TERUS DILOGOKNO CANGKEME DEWE2
2559,@user-xt2qb8cx7m,2023-09-16T01:58:48Z,Kira2 hukumnya mereka apa ya..?? 🤔
2560,@demanhuri8831,2023-09-13T00:11:55Z,Mengerikan selain korupsi yang merusak sendi-sendi masyarakat adalah Narkoba...karena sudah sampai ke desa2...
2561,@joymay1859,2023-09-13T01:05:47Z,BRAVO BPK2 dr POLRI 👍👍👍
2562,@faisalputih7680,2023-09-12T23:07:12Z,Pasti kaya&quot; sipit dagangnya narkoba
2563,@susiloedyhartono4905,2023-09-20T13:16:18Z,hati hati tedy minahasa cs minta bb nya untuk dijual
2564,@marwanari3075,2023-09-13T01:45:07Z,Siap2 tembak mati semua
2565,@nawarnawarfain6478,2023-09-15T19:41:06Z,Mantap kasih miskin bila perlu tembak mati satu keluarga...❤❤❤❤❤ bravo polri
2566,@user-rc2gt9yo8i,2023-09-17T18:47:24Z,Andai tersangka koruptor bisa di miskinkan juga 😢 begitu dasyatnya negri ini
2567,@alangsegorokidul,2023-09-16T06:01:14Z,"Mungkinkah ada Formalitas ? Yg penting sudah ada yg ditangkap, bandar dn beking polisi masih aman, bukti sudah difoto bisa dijual lg lain waktu. Nama baik pangkat naik"
2568,@sugionosugiono3884,2023-09-16T12:01:09Z,Hukum  mati  tuh  pelaku..<br>..SAVE  WARGA  REMPANG.
2569,@mixmixture7049,2023-10-12T00:00:23Z,"Ga kebayang psikologi orng2 yg baju Oren itu saat konfrensi pers. Malu, takut, bete bercampur jdi satu😂. Amit2 Amit2"
2570,@bambangedi8025,2023-09-18T01:10:19Z,"Bukti kelengahan , jika benar aktif tidak akan terjadi . Setiap kasus harus ditindak hukuman mati saja . Karena efek narkoba menghancurkan segalanya ."
2571,@frandypermana9055,2023-09-15T16:44:40Z,Allahuakbar
2572,@winnerdarkweb1717,2023-09-13T00:34:35Z,AMIN.YRA...INDONESIA SURGA NARKOBA DAN KORUPTOR...SMOGA SLALU DI LESTARIKAN DAN DI BUDAYAKAN   .👍👍👍👍👍😆
2573,@3pandawa,2023-09-13T01:22:39Z,Yg penting jujur ajah barbuk jgn sampai oknum atau cuma ingin forpulalitas ajah 🙏
2574,@gtriwhy,2023-09-15T11:39:38Z,"Selama bandar/pelaku g lsg dieksekusi mati dan harta benda g dirampas negara, narkoba akan terus merajalela"
2575,@marseljohana9086,2023-09-19T10:13:37Z,Yg terlibat hukum mati semuwah
2576,@chadijqhsembiring9197,2023-09-13T06:38:37Z,Ini baru kerja nyata. Mantap tuk para polisi yang sudah bekerja mengungkap jaringan Narkoba terbesar.
2577,@darunapis7912,2023-09-15T16:42:18Z,Kok indonesia kayak kota mafia bisnis narkoba.. Pada kemana polisi yang ngaku sebagai pengayom masyarakat..?
2578,@Blank_Chy,2023-09-13T01:24:24Z,Berita sampah. Kita sama dunia fiksi gotham gak ada bedanya
2579,@estehpanas69,2023-09-13T10:56:41Z,Narkoba udah tinggal slot yang belum
2580,@rosadinurdin1383,2023-09-12T23:59:07Z,"Indonesia ngga bisa hilang dari narkoba, tindakan kg tegas dari aparat , masih bisa damai ,yg ecek ecek aja bisa damai apa lagi yg kls kakap,"
2581,@tedyjohan8852,2023-09-17T05:21:05Z,"Hahaha.... sdh tercium sejak lama... tp, knp stelah konsorsium 303 ngumpet dibui.. br terbongkar ??<br>Dasar.... hukum takut sm pemilik uang bnyk."
2582,@mulyadimulyadi4090,2023-09-16T08:26:19Z,Kalau gak ada kongkalikong dgn apat aparat ini tidangmungkin sedemikian pesatnya narkoba di indonesia
2583,@user-me1us5hf7z,2023-09-15T08:28:23Z,Polisi sambo cs penjahat nya dinegri ini😂
2584,@GinaPratami-hp4es,2023-09-20T14:17:28Z,"Gimana mau narkoba bisa di brntas, jika krn blm di tutup airnya akan tetap mengalir, jika msh ada aparat yg msh terlibat n ada yg jd beking n komplotannya susah akan membrntas, klo keran airnya di tutup tdk akan mengalir ke masyarakat"
2585,@m.yusufj1ace601,2023-09-19T01:32:30Z,barang.bukti.disita.nanti.dijual.komendannya.kaya.td.minahahasa.masyarakat.tdkk. percaya.lagi.dg.polri.
2586,@yulianapadang0182,2023-09-18T03:03:16Z,"Pk ini krna mau Pemilu dibrsihkan nanti sda pemilu bnjir lgi narkoba ,krna dibking oleh oknum pejabat."
2587,@Genminju,2023-09-13T08:22:14Z,"Bisa aman damai selama ini di Barito utara, tolong di telusuri beking nya pak Bos"
2588,@ziadpatata261,2023-09-13T01:46:24Z,"Sudah rahasia umum kalau ada oknum-oknum aparat yg  terlibat, gak mungkin bisnis kotor kecil jadi besar secara aman kalau ga ada oknum anu yg terlibat"
2589,@badyoa9263,2023-09-13T04:29:38Z,Itu nanti uang sama barangnya akan di lenyapkankah
2590,@hamidindonesia3162,2023-09-16T12:28:59Z,Y bgtulah negara klo hukumnya kyk taik
2591,@basatambunan9291,2023-09-16T11:01:56Z,kenapa tidak langsung di hukum mati aja narkoba itu hanya untuk merusak anak penerus bangsa ini
2592,@aisyahizzam8831,2023-09-15T00:59:32Z,Alhamdulillah... POLRI bisa membongkar sindikat Narkoba ( bubuk Sabu) semoga aparat Polri benar benar konsisten tuk menangkap jaringan Narkoba di NKRI karena Sabu sangat menghancurkan semua anak anak bangsa.. Alhamdulillah... Alhamdulillah... mantaap POLRI kita...
2593,@rahayuchanel3149,2023-09-12T23:20:07Z,Alhamdulillah Semoga bangsa ini jadi bangsa yg baik budi pekerti dn segalanya terbebas dari pembunuh pembunuh ini
2594,@siswabudi1331,2023-09-16T06:43:11Z,"Syukurlah, kalau polisi mau menangkap bandar besar narkoba. Biasanya yang setengah gram-an.<br>Biasanya yang besar punya backing.<br>Yang ini ditangkap, jangan-jangan ada yang tidak dapat jatah."
2595,@minggumingguchai2898,2023-09-13T09:16:44Z,Hukum mati..aja..dg secepat nya...
2596,@wandisupriady28-xr4og,2023-09-18T05:19:55Z,Tanah bangunan yg di Sita kelola oleh negara jagan di biarkan tidak bermamfaat..Biarr ada pemasukan buat negara
2597,@kenda16channel31,2023-09-16T03:35:37Z,"Yg tertangkap 10T, yg lolos 20T 😅"
2598,@rizkyperdanaarisandy5224,2023-09-20T01:32:19Z,Anjay mati kocak 😅
2599,@auliahasyim8594,2023-09-16T03:02:52Z,hukum mati semuanya. baru terungkap fakta dibelakang nya ada siapa aja.
2600,@bapakmujio2767,2023-09-13T03:02:10Z,Polisi yes...sikat habis pak polisi.
2601,@ladunnyakmaluzzaini581,2023-09-15T19:44:44Z,Korupsi juga kudu dimiskinkan semiskin miskinya.smpe mati di penjara
2602,@alini5233,2023-09-13T00:49:19Z,"JUDI ,,sikat"
2603,@pejuangkeluarga6723,2023-09-13T01:02:21Z,Alhamdulillah   semoga bpk 2 yg  bertugas  di lindungi oleh alloh swt aamiin
2604,@harmansyaloebiz1953,2023-09-19T10:50:23Z,"Semoga kerja sama antar negara terutama Malaysia dan Thailan dapat berjalan dengan baik, dlm memberantas narkoba"
2605,@Se_KolamBergejolak9257,2023-09-13T03:25:39Z,Hancur generasi muda oleh narkoba harap dihukum yg setimpal
2606,@weli_gambreng,2023-09-13T01:08:57Z,"Alhamdulilah tangkap hukum mati , ini perusak generasi muda pak"
2607,@terminalkrembung8733,2023-09-12T22:42:53Z,Ini baru keren...semoga penegakan hukum di negara ini semakin bagus...yg pntng gk di ganti tawas sprti yg kmrn&quot; 😢
2608,@opungkamar1885,2023-09-13T11:29:46Z,masih banyak lagi yg belum ditangkap
2609,@amirudin5951,2023-09-15T23:26:15Z,"Terus barang bukti nya mau di apain?<br>A. Di bakar <br>B. Di buang ke laut<br>C. Di puterin lagi<br>D. Syg di buang,itu duit semua 😀"
2610,@didijunet7465,2023-09-17T10:25:07Z,Kenapa kebanyakan orang cina pelakunya  yah liahat mukanya
2611,@user-oc7wk4zu6q,2023-09-19T04:26:23Z,Jangan Sampai Para Pihak Penegak HUKUM IKUT MEMAKAN UANG HASIL DARI PERDAGANGAN NARKOBA.. JANGAN TERGIUR OLEH UANG KOTOR. . INGAT INGAT
2612,@rambojumbo781,2023-09-13T00:46:10Z,Narkoba hasil penangkapan harus di bakar disaksikan seluruh rakyat Indonesia... karena heran aja narkoba kok tetap banyak yg pake ga abis2
2613,@dirly0917,2023-09-17T13:46:18Z,"Duiit oh duiiit banyak amt, lumayan dibagi bagi"
2614,@antoanto7843,2023-09-12T23:37:03Z,Sudah di ganti tawas blm😂😂😂😂😂😂😂
2615,@awalkay,2023-09-13T11:57:48Z,Pihak beacukai juga pasti ada yg terlibat sehingga bisa lolos..itu barang
2616,@armankarman3163,2023-09-13T02:23:06Z,Itu rasanya biasa tidaklah merupakan prestasi pantastis karena ini sudah menjadi tugasnya<br>Yang paling menydihkan adalah perampokan oleh investor terhadap hak hidup masyarakat rempang batam yang didukung oleh pejabat dan aparatur negara
2617,@user-oq6ou1yd7s,2023-09-13T01:45:15Z,Sy YAKIN ada PEJABAT yang TERLIBAT dalam BISNIS NARKOBA ini dan yang MELINDUNGINYA
2618,@benyaminkapitan291,2023-09-13T01:50:04Z,Gimana Sambo
2619,@jefriandika6199,2023-09-14T08:44:05Z,Tembak mati gembong narkoba
2620,@gracia5773,2023-09-16T01:32:35Z,"Awal serius nontonnya, begitu polisi thailand ngomong ketawa ngakak gw hahaha"
2621,@siaomay9a862,2023-09-14T23:29:27Z,Lah wong oknum lupisinya aja terlibat
2622,@dikakuid,2023-09-15T23:26:04Z,sangat baguss pakkk
2623,@delima8056,2023-09-13T06:59:37Z,masyalloh
2624,@AsanMiobiru-gi5qt,2023-09-13T15:39:51Z,Bisa Baru Teeungkap???  Positif Thinking ja lah
2625,@imidfadhil5432,2023-09-17T15:14:06Z,Nanti.jnral.mungkin.bisa.damay.sama.yg.brsangkutan.j
2626,@videoviral0361,2023-09-19T15:06:05Z,Lalu nnti uang nya mau d kmn kn tuh
2627,@aderumansyahade5929,2023-09-13T12:32:19Z,Ternyata lebih parah dari zaman dulu...peredaran narkoba
2628,@ibsonhardi9511,2023-09-14T11:34:37Z,Terus BB nya di kemanakan pak Kapolri
2629,@b3rcahaya,2023-09-16T11:21:29Z,Impressive
2630,@titinhidar4367,2023-09-20T08:38:48Z,Kau terbutik dihukum sesuai perbuatan nja
2631,@wiliamjeremi97,2023-09-13T06:51:10Z,"Polisi melindungi- polisi menangkap, polisi yg menghukum, coba klo polisi mau jujur pasti INDONESIA bebas narkoba ,selama aparat penegak hukum masih membekap peredaran narkoba di INDO selama itu juga narkoba ga akan hilang. Polisi bekap,polisi tangkap, polisi naik pangkat dibilang prestasi padahal perusak!."
2632,@hermannurdin2779,2023-09-12T22:54:56Z,"Kepolisian Republik Indonesia,walau tak luput dari kekurangan nya.Namun banyak sekali hasil perjuangan nya yang menyumbangkan hasil kenegara,salut nya angota²bukkam satu suara.tidak koar² perperson.Mantab"
2633,@faihahiha1284,2023-09-12T23:22:27Z,Kami berharap seluruh tersangka di hukum mati . Indonesia darurat narkoba
2634,@yusupsupriatna1864,2023-09-14T23:11:31Z,Klw ada pejabat terlibat hukum dong sesuai UUD yg berlaku hukum pun harus tajam ke Atas biar adil
2635,@yandiyan05,2023-09-14T11:00:24Z,Sejarah terbesar buat polri menangkap dan menyita semua aset tersangka narkoba internasional. Selanjutnya bandar besar judi online d indonesia
2636,@jagaindonesia8173,2023-09-12T23:13:13Z,"BUBARKAN BNN  JIKA TAK MAU MENEMBAK MATI MAFIA MAFIA INI,,,,,,"
2637,@ramadhanramadhan904,2023-09-16T04:50:41Z,"Yg tramadol aja pengendali dan pengaman nya si topi biru nganuuu ..apalagi yg ini minimal puyer bintang 7😊😊😊.sudahlah ..terserah pemakai dan penguna nya kalau tidak mati,ya gila/stres,kalau kira&quot; bermanfaat buat tubuh pakai bila tak ada manfaat jauhi...gitu aja repot..😊😊"
2638,@imadeputrayana4892,2023-09-13T08:33:53Z,😂😂😂😂😂 uang nya pasti masuk kantong itu ...gak masuk negara...
2639,@garangangarangan7472,2023-09-13T11:24:04Z,Njalok 500ewu ae pak gae nempur.. Beras..
2640,@tobibahtobibah6697,2023-09-16T05:04:53Z,Coba mau diapakn ?
2641,@user-rm9wr9wk5x,2023-09-15T17:03:46Z,Sejak jaman masih sd sampai sekarang nggak abis2 yang namanya sabu disitulah kadang saya bertakon2
2642,@hariadiabdillah9072,2023-09-13T10:21:59Z,prestasi terbesar abad ini
